T,v0,alpha,S0,rho,beta,Swap_Prices
0.8285521952954834,0.47411176588444004,0.6751650504130623,107.67769300801274,-0.6312370798430095,0.8290391243763149,0.058776281255680546
1.7521075387336054,0.17851561296383905,0.22800658279816796,81.48005005006242,-0.6826970732868358,0.46930457203179043,0.00031460671467827217
1.7554544166750266,0.24256031841133094,0.39960978295670146,90.87458424510966,0.3562634965991357,0.4596349379399125,0.0005122986491026672
0.6396975676322024,0.391054728109283,0.24885929396143,99.8065506196516,0.387043712883984,0.25270314518240145,0.00015999062787814096
1.3872224494292962,0.15018637003932608,0.6133133952622163,87.14776276629087,0.11366601784038777,0.593034806014955,0.0007838225269860135
1.7798287424651786,0.23001003536169598,0.4728179692616724,109.60027019722277,-0.5079441715849666,0.47517745274411205,0.0004825253987300063
1.9882496228706317,0.7178419104342798,0.213100789115027,113.37977965049978,0.06660736432970693,0.8250738739825575,0.10600885070840323
1.0563747004499129,0.28912584863079105,0.6953508272962869,111.87420232304416,0.8441355697375125,0.5747162122181251,0.0019047811720211698
1.1763803311098313,0.6821985433021,0.6320806767032464,114.33932875166626,-0.38144715984801936,0.39661790039601275,0.00201770993118503
0.1458235422028495,0.11512341032676698,0.36733956528362954,89.91278270164632,0.08499450983303103,0.5260761725824834,0.0001921541032207785
0.5035665709434428,0.7799704184272497,0.16107882897372755,81.12346730020207,-0.7816542690256139,0.4590744648364674,0.005338892178397252
1.2185469351656764,0.4052844132691191,0.391117885961913,89.60235728536159,0.16838568107751983,0.7329029278493201,0.01640148617072986
1.1499577709142257,0.48362247938623404,0.41802560035176106,110.93074587356132,0.7223528699006107,0.6385701251778626,0.008396779132202792
0.37075347661704416,0.4803311051552598,0.4059650578141403,95.69747712188088,0.35974951609053296,0.766029301697868,0.028156289659370032
1.1178103084802804,0.7385442244581126,0.7553033003551586,80.99323139002115,-0.7426619904239924,0.22471457310196366,0.0008877478924629072
1.224700404034882,0.2653101437912315,0.4274888633251237,113.9406113757696,-0.18021388832007468,0.16393883405013235,2.8529129238427747e-05
1.0156019001694812,0.2583584060406944,0.24688565875227525,96.33345277600014,-0.8927499059739428,0.8575244839934338,0.01900538942134926
0.19918892623105589,0.6922393719886881,0.7493021530142894,107.39716951875884,0.6479056206072579,0.8064169389438871,0.08288499449747096
1.7097701710534192,0.3317604864390843,0.10854099637593484,115.53739700364476,0.5718371571395474,0.8294726507437965,0.022025465750519953
1.0018514826647833,0.5661962746110544,0.1426592398049966,117.23534508278762,-0.08695414344683328,0.6639657598557278,0.013274563350029422
1.2207420172125973,0.34042013190213494,0.1697103499096116,103.17937235069115,-0.5774179625003817,0.5983472088335408,0.002863105714570077
1.6059248795764167,0.20576965656676843,0.6117979267950708,91.56141358372032,-0.7940208983899034,0.29263090796347957,9.919854104143872e-05
0.7149069742385713,0.23204409036547982,0.7253920415312667,119.41217161068677,-0.12058077875601969,0.3543586749916636,0.0001363080182599637
1.7188299087035093,0.20023950150622838,0.48740360825092344,105.36189662329133,-0.4003994744812555,0.5389753753559234,0.0006883115154810635
0.34531837010328037,0.6708225665967936,0.6829163728543848,90.04617621082377,0.8046549945298659,0.8709951338570465,0.15010182465058988
1.044140322348188,0.15089465173385952,0.43408674198147446,107.3870415953695,-0.8536317017476288,0.7059767759895171,0.0016245358801745102
0.9164763500883982,0.16964297893262525,0.45937411433712416,119.29328755148862,0.3908230379679819,0.31248840236425857,4.440563138886654e-05
0.3779159560172203,0.21995615915150712,0.7269228886416912,91.72979983430947,-0.8560456086417946,0.8312019263415785,0.011807429492169714
0.8218842286877932,0.15143731183049683,0.34380635990262937,94.45352914396877,0.5549094608315864,0.7912755348262744,0.0035972767335236697
0.686885118859948,0.20221847355769296,0.6011256690430904,84.61100447689354,0.8507642294301262,0.21429966323505278,4.282003357790317e-05
1.9614836416007917,0.3231868322470914,0.2760343157770666,100.01414945421293,0.05836166053487346,0.3746678263597839,0.00035571607350471334
0.43333969106649683,0.27625669607789544,0.30091460263849934,89.83243661229064,0.06668008760651878,0.7924881659839038,0.012082117982181756
0.8825085390847339,0.2918713513091182,0.5256741321889168,114.85120970463976,0.2979848378257245,0.33270812420396834,0.0001726882381324109
1.0990282511952585,0.26899963461682785,0.41100970750812127,97.03820753477561,-0.8724185954631338,0.5100228547034917,0.0009163036096149883
0.5833163875577868,0.6582780005834382,0.7089274375404749,112.57180132728024,0.566752429186936,0.6480558555214501,0.017681227777601453
0.17913302760623467,0.6719742080674227,0.4450746294926492,104.39632004357323,-0.5051131859047693,0.7021144799755914,0.029098239307493286
0.16295750714936033,0.6273514816718296,0.19029388372317463,119.31161301739374,-0.7185889008684149,0.3589755696814917,0.0008609194779775951
1.6694316827009674,0.4529508741984385,0.47093912304047436,113.10129784560887,0.37148886673475123,0.5537756600016179,0.003645701039828387
0.2232548101354503,0.296005200685594,0.31033237932713587,92.19279993995019,-0.008307281344721806,0.44548274352531025,0.0005885059135185562
1.9506678641808899,0.5368729744768345,0.3986279594188944,116.04456796286037,0.4736799602098677,0.8925433936892244,0.12173943895756296
1.508117608079269,0.4293134381550463,0.7225389818060659,94.52118881608718,0.238410633997857,0.3051202857808385,0.0004881965362150362
1.2927369231891428,0.7948416503531917,0.6624274302163656,85.40635871009546,0.052791951167922124,0.7152700424560341,
1.4531245781210995,0.6430016273389914,0.7048596396048947,98.047184593247,0.03659820738686259,0.7218773971987551,
1.9123132126012734,0.13993710929780714,0.21775915071900057,101.82241744447438,0.41078373703702764,0.5425454964544493,0.00029778738633381014
0.2018154133978933,0.6888547535214404,0.48346187212200253,102.91866021110113,-0.0045113098841981225,0.7903543945768244,0.07102775655041756
1.6391875090455765,0.15099922213448252,0.6295164753662507,115.85651732016181,-0.6058732862542411,0.288021322261723,3.7481770469828964e-05
1.05194876760807,0.42468688166954405,0.34615964118104137,112.81761459037283,0.5512921251886717,0.29634897243178104,0.00024716219025124465
0.3520641934077927,0.6040516548187924,0.19525562921120226,90.32964103149696,-0.6145889063963811,0.38708361581588446,0.0014859303659945464
1.684188749240704,0.748967996256976,0.41587323596868775,105.01566291892738,-0.5394451508894944,0.41785576629386967,0.002985745541143497
1.6110966451566429,0.5206756623853804,0.5148086390676115,90.90091376601461,-0.841427614348671,0.4062083792653547,0.0016862848084365273
1.3688541912933831,0.6661796907071065,0.7786680908049501,103.77720597480823,-0.6593261696831204,0.2015124930217904,0.0004263650734308042
1.9826082773731295,0.37773563114335296,0.5662154926473151,113.53572727016198,-0.8281688988156448,0.8646133985417069,
1.9742024220416368,0.25840533243962327,0.17046060449936323,105.81467496877298,0.7249191237362872,0.5541358589769796,0.0010727829275802932
1.9588323422448701,0.33578251844501306,0.7263941944652383,81.92322634335054,0.839614947052049,0.7106498547561638,0.01363599028542085
1.3335393016829287,0.1690160477317558,0.16091587281427452,83.80977731926535,0.6496158556316233,0.5849523721743232,0.0007350257738495875
0.6990873319832595,0.14995603730655196,0.23939418775976237,104.70823641834883,0.644269349216794,0.5916017396635403,0.0005121062099632814
1.3362718539875162,0.6113089066853604,0.24408860969150875,95.86275248943352,0.47448886599221873,0.39010972858506077,0.0014855875076676816
0.9237371608804259,0.4728819568663002,0.6612965998991243,81.76233480626627,0.7389839658753904,0.6903755721187212,0.01747687940563286
1.6759650947743223,0.20855661830088834,0.667161990282358,110.52082794203528,0.14088287575744796,0.7845738499763949,0.008564536123745926
0.3373266542861998,0.31124391099645243,0.2503989289313253,102.34967774180207,0.5040052019400548,0.5678981661417954,0.0017868679491005622
1.0800788393146945,0.18870322504063403,0.693782000547509,92.1018701168007,-0.8599666504590132,0.7839163050875182,0.0067636733392028164
1.1166314063184626,0.39401999198035,0.3436203225976562,107.29292204280964,-0.1274615312067371,0.38296745158622325,0.0005207495683343697
1.3916970914752915,0.46944193053444117,0.6685539811306536,107.26044881368678,0.5458955457265174,0.43434665628750435,0.0014870307233495468
1.9758518970709988,0.6719636092010745,0.5952478936265507,86.86608055871179,-0.11344759216834122,0.3389319324933736,0.0018509065198990598
1.291830396396324,0.46462630879723144,0.5787133921976856,90.83711411901604,0.7796454549780222,0.7381114469562385,0.024278512435793504
0.8876275440134251,0.36126123921058384,0.4694964577072934,102.18248748938838,-0.44273305694930043,0.17256636461804487,6.796902654347033e-05
1.3875692233693206,0.11590584514382407,0.6430518752331125,80.75391714112097,-0.6102351145477345,0.17035938359191338,1.244743740491879e-05
1.2688251267387072,0.7937983814788442,0.1427062908577326,109.68621952865423,-0.7306076520908467,0.3257327934908204,0.001141598195150761
0.677462575739999,0.2274525563843828,0.5344264485649354,81.24470450276607,-0.8880945775142062,0.8780167845227798,0.019812725566103997
0.5254631317825931,0.29925443585087474,0.4548935197495997,88.54987036008846,-0.5563470153477701,0.7686409402409434,0.01198201901850735
1.034383149010604,0.11256086205181037,0.14300234233091585,94.86454291127085,-0.23762806661540314,0.2079171970408818,9.451021949470932e-06
1.933264762904329,0.12482139778160667,0.6829433078468224,118.83597896994624,-0.29995911968694944,0.6257775627195755,0.0007248554176385511
1.818704601156125,0.2906647384189177,0.7596428395601644,100.1498756649822,0.11134683476104301,0.1963859914222562,9.246299335994147e-05
1.0830585674146367,0.37504848218328046,0.7216094395321638,83.88623295608721,0.4036922713222638,0.4177585286711566,0.0010674178523535402
0.316698376381778,0.3441465565166615,0.6200568785367829,112.79836302641459,0.5344599961378659,0.7112722234672176,0.008298726472184076
0.4965366823874249,0.7171237738709352,0.4338224339619844,89.33783618471588,0.3846504501223377,0.8608015781018773,0.15432206831892764
1.5261764045522908,0.4518381816308864,0.6406489316007403,107.49243231348869,0.5938412891394756,0.19071078054621787,0.00014580749996038437
1.3743842519014657,0.1434668760883222,0.18368323176172724,110.73609682457402,0.882275528336873,0.5322706486380866,0.0002579801508271169
0.7402201931274968,0.6117892976906557,0.2913357378163544,88.8880914581035,-0.3487757933568667,0.18976200330008564,0.0002702882873688542
1.226626572390244,0.28096307270332044,0.1735057010192402,92.77074501040141,-0.6961731421964449,0.7361648777728477,0.0074484509014763715
1.120270245464446,0.3657161960332064,0.3303338482726674,117.61694502251203,0.5292622441964744,0.22931993733035272,9.055351540206792e-05
0.19262373032229246,0.2527795781111884,0.7082246442382977,112.21143008074677,-0.8279969223903286,0.7131300053705053,0.004518237231756569
0.4829133520334168,0.6015891259679192,0.6223379019825913,102.53885828131192,-0.8508082371412493,0.6558218422762614,0.016933511559623384
1.4927604911495216,0.15816576129951931,0.21542015586565388,93.70659151883531,0.35481417747016664,0.46436404408848864,0.00020053832128099472
0.4521331495419476,0.64969251026221,0.6358076852555452,82.28700489334757,-0.8195690395533552,0.7777020170407078,0.06858961147850516
0.7978532758263126,0.34697605409775883,0.356684145616174,103.62747533058287,0.7965287173140324,0.17973354884364712,6.22248949527389e-05
0.7465065568919208,0.6919880042548495,0.6489591541679642,90.83377113998966,-0.02161555281231109,0.48806099590836916,0.005568473102942925
1.0994934258911129,0.20628790905865493,0.5060282024764029,89.49884322992892,-0.364701874544912,0.489677298552186,0.0005049614610877249
1.5243824363353968,0.3723387811417114,0.6091056654905268,110.49887326460976,0.4303540500561641,0.2514405048858881,0.00015999412311467468
0.3067554458481483,0.3625549563403071,0.6584042177259445,117.96407441606083,-0.26763211894449235,0.398262212569951,0.00045511037529128833
1.9070101515549565,0.7665598694510236,0.15300874740447631,85.49250397996094,-0.322150677469594,0.8662098259635606,0.19174657102997403
0.4018181581886957,0.11812725305145406,0.610698209636525,92.24212434970616,0.8944197508530393,0.6441990278135465,0.0005990355458383469
0.9203229118991586,0.34854991101831373,0.665365852967082,102.13631037525546,0.651361666996794,0.8883994976632184,0.051937775190004115
1.5104097097734133,0.5112849482601883,0.6772146430664929,87.34842245774854,-0.20495180562200643,0.16707533063140004,0.0002262001173063912
1.1042638199997263,0.6810903785222273,0.389036775602011,115.73743924291955,0.3733161336550205,0.10801302729681198,0.00010462689833116378
1.0225996194944253,0.21488816622234183,0.46730974279342485,110.54201601108512,0.3237488449767637,0.3582716775617879,0.0001230128177337888
0.7739652973563915,0.4341091817530296,0.5062454308739449,91.36530809683252,0.4223322550230596,0.6799977305734802,0.011443559477645505
0.6241676242614979,0.6670563056165744,0.5092706797299794,99.51426126584082,0.2321761795328109,0.8179781766476165,0.09037077971152846
0.5092009291137439,0.39500075526080736,0.12295601936457738,104.0079929200239,0.7511011231634172,0.1586872888548154,6.338853514774887e-05
0.7847111265985427,0.7808176868180593,0.2977193028013062,82.04943356055375,-0.12326021368174445,0.3437324385755339,0.0019604275625669746
0.7482184232082322,0.28776115594387397,0.23483160027826327,117.81668837265818,-0.4494740632706361,0.8952823588278689,0.031295497582351346
0.620134112006601,0.5181177351916622,0.12816246457007657,84.3829275367358,-0.5292017482410286,0.7309813347716029,0.024998997828321545
1.364681967258954,0.5673234475062044,0.7525878454504543,87.69541869901428,-0.6421913183607248,0.7938376714070301,
0.7625554546898814,0.18274303652057106,0.6560649148820468,104.46914197688416,0.8612110156171134,0.7398547058181161,0.0034404272724414555
0.2591044210110106,0.32083864354851743,0.16668778922733438,100.27558097568807,0.6739173009514091,0.5492132511432127,0.0016258581601964156
1.5139514386854114,0.19057001330981235,0.6523683610160074,117.1330096227487,0.35911485238917906,0.7720574430532499,0.005698265943035226
0.962125000195164,0.6764966646400832,0.28574460464046625,87.04026248836438,0.6853626059451873,0.7678202169394677,0.0593654080030678
0.14952492265507827,0.7619719981289355,0.43599876072301236,100.41270227089025,0.8208018944116199,0.18622796291580263,0.00032990405349440303
1.00482009054035,0.7990572102084509,0.15149018500616018,99.95606625696358,-0.6002911182185631,0.6429666313437261,0.02464296343418732
0.48904589768095497,0.35331198624459115,0.49233346576345294,112.27340329928643,-0.4231055255559622,0.40819068907387,0.0004969991095656803
0.5803067024000722,0.576491195204654,0.23189523714729313,90.55992635609492,0.030717670207377035,0.8250290107105576,0.06999668848475582
1.3649417422570538,0.17636238031729873,0.2506112560669507,97.39479187316334,0.3253823329332758,0.4931339155278083,0.0003148422951138045
1.2407473806743852,0.17246216701279576,0.5863353478525902,91.98542274759896,0.22731857639848718,0.5331704181550769,0.0005453056237682027
1.1016387084270092,0.37410272941075373,0.2397250041259364,102.56180336545073,0.28889629454672405,0.789777069834459,0.020615125217503867
0.29517094641259556,0.4934499475854067,0.289178705232209,103.29273792111363,0.6674815559887733,0.6318709740589916,0.008133757188914343
0.1903631716791246,0.4988554201247499,0.27136940611170834,85.87704991646464,0.4505614790594433,0.710067174877287,0.019309784438790372
1.527530524040353,0.5441384131771397,0.13348998464941347,106.64341934970238,0.5449590950960425,0.11722315881130073,7.882984235529314e-05
0.26090909690845265,0.39335790370612644,0.6074325709805987,100.40026748292189,0.8057270282430328,0.5467751636423149,0.002499871474326939
1.5861047146495475,0.5728678951448634,0.7984149448576531,105.14629748027048,0.7561771727781582,0.5343777570271463,0.006639660924281597
1.7260560342613234,0.5879667821079299,0.42490507187365933,107.28795645736494,-0.5025904854810878,0.23715276410439917,0.0003314631450322656
1.0991732662882292,0.11123250969644445,0.5706074126968835,119.8034694478381,0.8987480411957932,0.3671114060528512,3.479381790979701e-05
1.1457293262031345,0.29644139835642247,0.7308368218245963,112.0175303950614,0.32782904441258875,0.7393383448918653,0.010374229691519347
0.1617507650879043,0.6540013504060809,0.3409547990151467,101.12089912718167,-0.5990007666800929,0.36673471549701586,0.0012663962848522743
0.9243460171798695,0.6229776589770972,0.6736979772122073,85.79599326415921,-0.8806207763396747,0.34956002871449254,0.0015330894480013043
0.8592868300830081,0.5329919045304049,0.14134238149457393,81.1322102962301,-0.4279621967390226,0.6501084079849773,0.01339969660988381
1.8762127619594204,0.7684324369003562,0.3604187321688823,117.78057279145436,-0.898976952330509,0.5199013034541599,0.00735633615316888
